timestamp,symbol,open,high,low,close,volume
2026-08-31 09:30:00,AMZN,185.85,188.77,185.10,187.43,1024572
2026-08-31 10:00:00,AMZN,187.43,188.24,184.63,186.40,282047
2026-08-31 10:30:00,AMZN,186.40,188.41,185.27,188.35,313886
2026-08-31 11:00:00,AMZN,188.35,191.45,187.57,189.64,165728
2026-08-31 11:30:00,AMZN,189.64,190.04,188.34,188.99,441156
2026-08-31 12:00:00,AMZN,188.99,189.44,187.14,189.31,192364
2026-08-31 12:30:00,AMZN,189.31,191.10,188.19,190.20,435307
2026-08-31 13:00:00,AMZN,190.20,192.19,188.21,190.79,437669
2026-08-31 13:30:00,AMZN,190.79,192.99,190.47,190.59,419409
2026-08-31 14:00:00,AMZN,190.59,193.42,190.37,191.82,240148
2026-08-31 14:30:00,AMZN,191.82,194.17,190.28,193.80,224377
2026-08-31 15:00:00,AMZN,193.80,194.26,192.13,192.58,324684
2026-08-31 15:30:00,AMZN,192.58,193.91,191.42,193.51,903898
2026-08-31 16:00:00,AMZN,193.51,193.79,191.52,193.01,1234816
2026-09-01 09:30:00,AMZN,192.86,193.37,190.79,191.10,1460278
2026-09-01 10:00:00,AMZN,191.10,196.06,189.93,193.27,921712
2026-09-01 10:30:00,AMZN,193.27,194.00,191.39,192.78,421556
2026-09-01 11:00:00,AMZN,192.78,192.95,189.32,189.86,205987
2026-09-01 11:30:00,AMZN,189.86,193.05,189.42,191.98,426308
2026-09-01 12:00:00,AMZN,191.98,192.21,189.67,190.17,93345
2026-09-01 12:30:00,AMZN,190.17,193.03,187.39,187.45,283567
2026-09-01 13:00:00,AMZN,187.45,189.06,186.15,188.95,379914
2026-09-01 13:30:00,AMZN,188.95,190.34,188.61,189.51,414660
2026-09-01 14:00:00,AMZN,189.51,189.98,185.35,187.44,432252
2026-09-01 14:30:00,AMZN,187.44,188.09,186.04,186.73,372682
2026-09-01 15:00:00,AMZN,186.73,188.75,186.33,188.56,147079
2026-09-01 15:30:00,AMZN,188.56,190.15,186.43,188.47,601936
2026-09-01 16:00:00,AMZN,188.47,188.87,186.80,187.38,918352
2026-09-02 09:30:00,AMZN,187.40,187.61,185.39,186.24,996432
2026-09-02 10:00:00,AMZN,186.24,186.80,184.70,184.94,915213
2026-09-02 10:30:00,AMZN,184.94,187.31,183.77,185.29,117337
