timestamp,symbol,open,high,low,close,volume
2026-08-31 09:30:00,META,522.41,523.12,519.80,521.06,484734
2026-08-31 10:00:00,META,521.06,524.82,514.84,522.89,778859
2026-08-31 10:30:00,META,522.89,528.54,517.85,519.46,402305
2026-08-31 11:00:00,META,519.46,524.89,513.85,517.77,358622
2026-08-31 11:30:00,META,517.77,517.80,513.83,515.54,396394
2026-08-31 12:00:00,META,515.54,516.07,515.50,515.92,435760
2026-08-31 12:30:00,META,515.92,519.10,512.02,512.68,357776
2026-08-31 13:00:00,META,512.68,520.67,509.39,513.78,332771
2026-08-31 13:30:00,META,513.78,518.08,509.27,515.00,445275
2026-08-31 14:00:00,META,515.00,518.03,509.50,511.06,213440
2026-08-31 14:30:00,META,511.06,511.40,506.20,507.85,365071
2026-08-31 15:00:00,META,507.85,509.59,503.94,505.06,83729
2026-08-31 15:30:00,META,505.06,505.81,498.53,503.15,581246
2026-08-31 16:00:00,META,503.15,504.82,502.33,503.55,1343536
2026-09-01 09:30:00,META,500.59,502.61,495.28,497.88,1216811
2026-09-01 10:00:00,META,497.88,504.17,485.72,487.38,828923
2026-09-01 10:30:00,META,487.38,490.01,483.93,489.26,274098
2026-09-01 11:00:00,META,489.26,490.55,480.64,484.64,449882
2026-09-01 11:30:00,META,484.64,485.97,483.33,484.32,425654
2026-09-01 12:00:00,META,484.32,488.24,482.78,486.73,132574
2026-09-01 12:30:00,META,486.73,487.42,473.40,476.36,257438
2026-09-01 13:00:00,META,476.36,482.26,475.97,478.31,284002
2026-09-01 13:30:00,META,478.31,478.61,477.05,477.12,127756
2026-09-01 14:00:00,META,477.12,482.43,476.08,479.37,217935
2026-09-01 14:30:00,META,479.37,479.59,477.16,478.37,99794
2026-09-01 15:00:00,META,478.37,485.24,473.32,476.88,230192
2026-09-01 15:30:00,META,476.88,481.62,472.94,480.64,433785
2026-09-01 16:00:00,META,480.64,483.15,476.46,477.78,1536646
2026-09-02 09:30:00,META,487.62,488.41,484.46,487.46,935849
2026-09-02 10:00:00,META,487.46,490.91,481.43,484.46,627214
2026-09-02 10:30:00,META,484.46,484.63,478.77,484.56,289418
2026-09-02 11:00:00,META,484.56,498.91,482.12,497.01,387274
2026-09-02 11:30:00,META,497.01,497.87,494.99,497.35,368144
2026-09-02 12:00:00,META,497.35,498.62,482.18,487.83,385624
2026-09-02 12:30:00,META,487.83,494.28,480.71,481.40,181987
2026-09-02 13:00:00,META,481.40,490.33,480.53,487.33,82438
2026-09-02 13:30:00,META,487.33,490.46,486.18,487.11,234272
2026-09-02 14:00:00,META,487.11,489.08,485.82,488.26,349110
2026-09-02 14:30:00,META,488.26,498.73,486.71,497.01,443956
2026-09-02 15:00:00,META,497.01,499.86,490.65,491.71,333561
2026-09-02 15:30:00,META,491.71,497.92,488.38,492.74,733100
2026-09-02 16:00:00,META,492.74,497.66,487.92,491.65,1460764
2026-09-03 09:30:00,META,493.87,501.76,486.43,495.08,932198
2026-09-03 10:00:00,META,495.08,499.67,492.75,496.60,526142
2026-09-03 10:30:00,META,496.60,501.13,495.22,501.11,433211
2026-09-03 11:00:00,META,501.11,504.07,499.25,501.18,244559
2026-09-03 11:30:00,META,501.18,505.23,495.01,500.33,221073
2026-09-03 12:00:00,META,500.33,508.28,498.48,503.49,184682
2026-09-03 12:30:00,META,503.49,503.71,499.99,502.34,219148
2026-09-03 13:00:00,META,502.34,505.32,502.33,503.26,161786
2026-09-03 13:30:00,META,503.26,509.94,501.68,509.65,121150
2026-09-03 14:00:00,META,509.65,513.88,502.61,506.71,363888
2026-09-03 14:30:00,META,506.71,512.69,500.13,501.73,274613
2026-09-03 15:00:00,META,501.73,504.26,491.35,498.01,224039
2026-09-03 15:30:00,META,498.01,507.04,496.71,497.23,785962
2026-09-03 16:00:00,META,497.23,499.41,495.80,496.73,1337464
2026-09-04 09:30:00,META,495.87,496.40,487.37,490.46,816582
2026-09-04 10:00:00,META,490.46,492.00,490.04,490.49,793377
2026-09-04 10:30:00,META,490.49,491.66,481.96,484.05,384615
2026-09-04 11:00:00,META,484.05,486.70,482.34,484.37,216157
2026-09-04 11:30:00,META,484.37,487.99,483.43,485.78,259881
2026-09-04 12:00:00,META,485.78,499.28,483.10,496.83,190379
2026-09-04 12:30:00,META,496.83,499.37,488.33,490.40,316311
2026-09-04 13:00:00,META,490.40,494.55,488.92,493.85,381933
2026-09-04 13:30:00,META,493.85,499.10,489.74,490.76,371158
2026-09-04 14:00:00,META,490.76,493.52,481.79,483.02,156464
2026-09-04 14:30:00,META,483.02,490.08,482.60,485.32,300998
2026-09-04 15:00:00,META,485.32,495.59,485.29,485.52,410643
2026-09-04 15:30:00,META,485.52,486.04,478.12,478.68,839444
2026-09-04 16:00:00,META,478.68,479.27,474.50,475.23,657565
2026-09-07 09:30:00,META,474.59,475.92,470.16,473.28,1770916
2026-09-07 10:00:00,META,473.28,482.00,473.11,479.16,834572
2026-09-07 10:30:00,META,479.16,485.46,478.19,483.32,90399
2026-09-07 11:00:00,META,483.32,484.81,478.21,479.98,382437
2026-09-07 11:30:00,META,479.98,483.87,472.76,474.75,171508
2026-09-07 12:00:00,META,474.75,478.63,473.13,478.31,314320
2026-09-07 12:30:00,META,478.31,485.28,476.42,482.99,230220
2026-09-07 13:00:00,META,482.99,484.71,469.60,472.48,256888
2026-09-07 13:30:00,META,472.48,476.09,466.17,468.09,292217
2026-09-07 14:00:00,META,468.09,470.05,466.98,469.13,246135
2026-09-07 14:30:00,META,469.13,474.49,465.31,471.81,397396
2026-09-07 15:00:00,META,471.81,473.68,464.28,469.83,270402
2026-09-07 15:30:00,META,469.83,472.83,466.24,472.78,722161
2026-09-07 16:00:00,META,472.78,473.76,465.82,470.55,977742
2026-09-08 09:30:00,META,472.37,480.32,470.79,478.61,666026
2026-09-08 10:00:00,META,478.61,485.82,474.61,479.96,746171
2026-09-08 10:30:00,META,479.96,480.17,475.00,479.10,123647
2026-09-08 11:00:00,META,479.10,486.98,476.56,483.62,124203
2026-09-08 11:30:00,META,483.62,488.86,477.79,478.62,228989
2026-09-08 12:00:00,META,478.62,483.22,478.07,481.74,356164
2026-09-08 12:30:00,META,481.74,483.01,478.63,482.39,250499
2026-09-08 13:00:00,META,482.39,484.63,472.58,475.11,363421
2026-09-08 13:30:00,META,475.11,481.67,470.29,480.15,362742
2026-09-08 14:00:00,META,480.15,489.99,476.49,488.15,410850
2026-09-08 14:30:00,META,488.15,494.49,484.12,488.19,359856
2026-09-08 15:00:00,META,488.19,491.83,485.55,490.78,362941
2026-09-08 15:30:00,META,490.78,492.48,489.65,491.15,413281
2026-09-08 16:00:00,META,491.15,495.52,491.11,495.51,735842
2026-09-09 09:30:00,META,491.29,502.56,490.93,495.52,1450482
2026-09-09 10:00:00,META,495.52,500.58,492.05,493.29,257568
2026-09-09 10:30:00,META,493.29,495.21,487.08,487.67,373891
2026-09-09 11:00:00,META,487.67,488.57,483.74,484.70,278368
2026-09-09 11:30:00,META,484.70,484.93,477.46,478.66,407849
2026-09-09 12:00:00,META,478.66,484.36,474.04,479.24,438948
2026-09-09 12:30:00,META,479.24,479.84,470.85,475.14,358891
2026-09-09 13:00:00,META,475.14,479.72,473.99,476.83,231831
2026-09-09 13:30:00,META,476.83,479.38,472.65,474.76,317380
2026-09-09 14:00:00,META,474.76,478.90,473.80,474.03,106021
2026-09-09 14:30:00,META,474.03,475.53,473.91,474.91,133620
2026-09-09 15:00:00,META,474.91,476.43,474.20,474.56,127289
2026-09-09 15:30:00,META,474.56,476.90,471.73,474.86,608521
2026-09-09 16:00:00,META,474.86,477.38,465.54,468.38,516557
2026-09-10 09:30:00,META,468.68,473.66,463.90,464.85,1272968
2026-09-10 10:00:00,META,464.85,467.82,463.09,464.52,451528
2026-09-10 10:30:00,META,464.52,468.49,464.18,467.13,210527
2026-09-10 11:00:00,META,467.13,473.68,461.84,467.68,209584
2026-09-10 11:30:00,META,467.68,468.46,462.77,467.69,353226
2026-09-10 12:00:00,META,467.69,470.56,465.95,469.54,284012
2026-09-10 12:30:00,META,469.54,471.87,466.27,468.11,102117
2026-09-10 13:00:00,META,468.11,473.64,464.39,473.52,144037
2026-09-10 13:30:00,META,473.52,477.77,471.52,473.49,429540
2026-09-10 14:00:00,META,473.49,482.33,472.06,482.03,411826
2026-09-10 14:30:00,META,482.03,482.24,480.32,481.43,287517
2026-09-10 15:00:00,META,481.43,481.53,475.61,476.00,102016
2026-09-10 15:30:00,META,476.00,478.24,469.72,470.37,343826
2026-09-10 16:00:00,META,470.37,470.40,464.72,468.19,1747392
2026-09-11 09:30:00,META,459.02,468.45,458.01,468.39,1195574
2026-09-11 10:00:00,META,468.39,472.01,464.06,464.45,493977
2026-09-11 10:30:00,META,464.45,465.97,459.05,462.45,417980
2026-09-11 11:00:00,META,462.45,468.13,460.68,462.86,441365
2026-09-11 11:30:00,META,462.86,467.36,459.61,463.98,211437
2026-09-11 12:00:00,META,463.98,469.96,461.72,467.94,445448
2026-09-11 12:30:00,META,467.94,473.20,467.70,469.38,365013
2026-09-11 13:00:00,META,469.38,473.31,464.64,465.52,370728
2026-09-11 13:30:00,META,465.52,475.38,462.47,473.42,315606
2026-09-11 14:00:00,META,473.42,475.66,472.49,472.57,414509
2026-09-11 14:30:00,META,472.57,477.62,472.39,472.78,89814
2026-09-11 15:00:00,META,472.78,474.72,468.02,469.92,113209
2026-09-11 15:30:00,META,469.92,471.93,464.39,467.46,656313
2026-09-11 16:00:00,META,467.46,474.08,467.29,469.91,1043764
2026-09-14 09:30:00,META,466.25,470.02,460.97,463.70,589837
2026-09-14 10:00:00,META,463.70,473.71,461.83,467.04,437316
2026-09-14 10:30:00,META,467.04,470.53,465.70,469.11,379374
2026-09-14 11:00:00,META,469.11,471.22,466.83,469.38,336853
2026-09-14 11:30:00,META,469.38,470.12,462.89,462.99,397694
2026-09-14 12:00:00,META,462.99,467.16,462.53,467.06,189438
2026-09-14 12:30:00,META,467.06,472.67,460.16,461.77,414976
2026-09-14 13:00:00,META,461.77,465.22,456.43,457.80,298079
2026-09-14 13:30:00,META,457.80,465.75,454.07,461.10,357359
2026-09-14 14:00:00,META,461.10,464.33,460.82,463.25,239333
2026-09-14 14:30:00,META,463.25,466.87,461.91,465.91,201119
2026-09-14 15:00:00,META,465.91,467.77,465.39,465.77,355876
2026-09-14 15:30:00,META,465.77,468.95,459.33,462.86,835253
2026-09-14 16:00:00,META,462.86,464.05,460.53,461.23,1789292
2026-09-15 09:30:00,META,452.64,453.52,447.05,449.91,668318
2026-09-15 10:00:00,META,449.91,452.83,447.81,451.28,415860
2026-09-15 10:30:00,META,451.28,457.29,450.47,453.51,264719
2026-09-15 11:00:00,META,453.51,459.92,448.00,457.82,296186
2026-09-15 11:30:00,META,457.82,458.09,454.70,457.75,249581
2026-09-15 12:00:00,META,457.75,460.09,452.63,453.72,213215
2026-09-15 12:30:00,META,453.72,462.62,451.30,460.59,288189
2026-09-15 13:00:00,META,460.59,461.78,460.48,461.78,150823
2026-09-15 13:30:00,META,461.78,465.08,461.68,462.61,237461
2026-09-15 14:00:00,META,462.61,465.78,460.62,465.58,441611
2026-09-15 14:30:00,META,465.58,475.21,459.67,472.28,348053
2026-09-15 15:00:00,META,472.28,474.63,462.82,463.28,266466
2026-09-15 15:30:00,META,463.28,465.61,461.38,464.33,860434
2026-09-15 16:00:00,META,464.33,466.68,463.15,464.43,1643415
2026-09-16 09:30:00,META,472.93,481.47,472.05,479.05,812602
