timestamp,symbol,open,high,low,close,volume
2026-08-31 09:30:00,JPM,212.97,214.54,212.05,214.39,897179
2026-08-31 10:00:00,JPM,214.39,216.07,213.39,215.98,601801
2026-08-31 10:30:00,JPM,215.98,217.05,215.96,216.82,273948
2026-08-31 11:00:00,JPM,216.82,217.59,215.94,216.21,385128
2026-08-31 11:30:00,JPM,216.21,216.82,215.61,216.73,162708
2026-08-31 12:00:00,JPM,216.73,217.60,215.46,215.55,83329
2026-08-31 12:30:00,JPM,215.55,218.13,215.28,218.05,228757
2026-08-31 13:00:00,JPM,218.05,219.25,215.99,216.68,329567
2026-08-31 13:30:00,JPM,216.68,217.16,215.87,216.46,296023
2026-08-31 14:00:00,JPM,216.46,216.49,215.02,215.49,442636
2026-08-31 14:30:00,JPM,215.49,216.30,213.64,216.19,408829
2026-08-31 15:00:00,JPM,216.19,216.54,215.62,216.24,299564
2026-08-31 15:30:00,JPM,216.24,217.10,215.55,217.08,350331
2026-08-31 16:00:00,JPM,217.08,219.14,216.05,218.02,1581880
2026-09-01 09:30:00,JPM,216.18,216.54,215.80,216.17,561293
2026-09-01 10:00:00,JPM,216.17,218.15,215.38,216.88,747457
2026-09-01 10:30:00,JPM,216.88,217.33,214.29,214.30,102604
2026-09-01 11:00:00,JPM,214.30,215.54,214.16,215.30,403390
2026-09-01 11:30:00,JPM,215.30,216.57,214.11,216.14,102710
2026-09-01 12:00:00,JPM,216.14,216.61,215.71,216.46,95238
2026-09-01 12:30:00,JPM,216.46,216.83,216.32,216.36,203364
2026-09-01 13:00:00,JPM,216.36,217.36,215.91,216.14,434865
2026-09-01 13:30:00,JPM,216.14,217.26,215.81,216.82,137741
2026-09-01 14:00:00,JPM,216.82,217.13,216.52,216.64,276887
2026-09-01 14:30:00,JPM,216.64,216.87,214.31,214.50,386756
2026-09-01 15:00:00,JPM,214.50,214.65,211.26,212.30,318546
2026-09-01 15:30:00,JPM,212.30,214.59,211.65,214.27,729975
2026-09-01 16:00:00,JPM,214.27,215.31,213.53,214.03,716782
2026-09-02 09:30:00,JPM,213.96,215.56,213.89,215.36,1426296
2026-09-02 10:00:00,JPM,215.36,216.37,215.24,215.92,610265
2026-09-02 10:30:00,JPM,215.92,216.75,215.18,216.13,400616
2026-09-02 11:00:00,JPM,216.13,218.61,215.57,217.78,369803
2026-09-02 11:30:00,JPM,217.78,218.37,217.23,218.11,193478
2026-09-02 12:00:00,JPM,218.11,219.33,216.37,217.16,226365
2026-09-02 12:30:00,JPM,217.16,218.42,216.76,218.35,307671
2026-09-02 13:00:00,JPM,218.35,219.76,217.03,217.80,390258
2026-09-02 13:30:00,JPM,217.80,220.69,217.16,220.12,103186
2026-09-02 14:00:00,JPM,220.12,220.96,219.26,219.48,344354
2026-09-02 14:30:00,JPM,219.48,221.04,218.12,220.84,131379
2026-09-02 15:00:00,JPM,220.84,221.69,220.67,221.14,372808
2026-09-02 15:30:00,JPM,221.14,222.41,220.69,221.22,625815
2026-09-02 16:00:00,JPM,221.22,222.01,220.15,221.69,640273
2026-09-03 09:30:00,JPM,224.43,225.10,223.68,224.64,1646175
2026-09-03 10:00:00,JPM,224.64,224.85,223.34,224.68,675051
2026-09-03 10:30:00,JPM,224.68,225.90,223.22,225.27,408629
2026-09-03 11:00:00,JPM,225.27,225.52,223.57,223.76,442152
2026-09-03 11:30:00,JPM,223.76,223.86,223.31,223.48,303295
2026-09-03 12:00:00,JPM,223.48,224.77,222.70,223.56,188604
2026-09-03 12:30:00,JPM,223.56,223.64,222.34,222.65,256000
2026-09-03 13:00:00,JPM,222.65,222.92,221.55,222.66,107033
2026-09-03 13:30:00,JPM,222.66,223.23,221.66,222.14,404604
2026-09-03 14:00:00,JPM,222.14,223.40,221.41,223.21,373998
2026-09-03 14:30:00,JPM,223.21,223.34,221.35,221.86,255599
2026-09-03 15:00:00,JPM,221.86,222.32,220.04,221.94,384149
2026-09-03 15:30:00,JPM,221.94,223.18,221.06,222.34,486388
2026-09-03 16:00:00,JPM,222.34,223.84,220.56,221.37,564210
2026-09-04 09:30:00,JPM,221.44,222.70,220.49,222.42,707340
2026-09-04 10:00:00,JPM,222.42,223.52,222.24,222.58,808739
2026-09-04 10:30:00,JPM,222.58,224.12,221.79,223.61,443448
2026-09-04 11:00:00,JPM,223.61,225.57,221.87,224.89,114407
2026-09-04 11:30:00,JPM,224.89,227.34,224.22,225.82,173748
2026-09-04 12:00:00,JPM,225.82,226.92,223.90,226.45,137338
2026-09-04 12:30:00,JPM,226.45,227.11,226.18,226.78,187089
2026-09-04 13:00:00,JPM,226.78,228.45,226.64,227.34,233705
2026-09-04 13:30:00,JPM,227.34,227.94,225.09,225.90,300269
2026-09-04 14:00:00,JPM,225.90,226.97,225.02,225.41,232838
2026-09-04 14:30:00,JPM,225.41,225.69,224.93,225.54,352430
2026-09-04 15:00:00,JPM,225.54,226.04,222.92,223.56,259721
2026-09-04 15:30:00,JPM,223.56,224.70,221.36,222.51,805919
2026-09-04 16:00:00,JPM,222.51,223.16,221.80,222.70,1087706
2026-09-07 09:30:00,JPM,219.34,219.81,217.16,218.42,925596
2026-09-07 10:00:00,JPM,218.42,218.62,215.55,215.58,620274
2026-09-07 10:30:00,JPM,215.58,215.98,213.45,215.29,404340
2026-09-07 11:00:00,JPM,215.29,217.39,214.84,216.84,443257
2026-09-07 11:30:00,JPM,216.84,220.86,216.08,219.73,164543
2026-09-07 12:00:00,JPM,219.73,220.02,219.57,219.80,216528
2026-09-07 12:30:00,JPM,219.80,220.73,219.42,220.37,98187
2026-09-07 13:00:00,JPM,220.37,222.21,218.37,218.87,165247
2026-09-07 13:30:00,JPM,218.87,220.25,218.79,219.87,93067
2026-09-07 14:00:00,JPM,219.87,220.38,218.33,218.85,247886
